id,first_name,gender,birthday,Age,abonoment_type,visit_per_week,days_per_week,attend_group_lesson,fav_group_lesson,avg_time_check_in,avg_time_check_out,avg_time_in_gym,personal_training,name_personal_trainer,marketing_channel,membership_duration_months,total_spend_amount,distance_from_gym_km,attend_special_events,monthly_visit_count,customer_satisfaction_rating,primary_fitness_goal,referral_member,visit_satisfaction_interaction,spend_duration_interaction,visit_distance_ratio,spend_per_visit
108,Vivia,Female,00:00.0,22,Premium,3,"Thu, Tue, Wed",True,"Running, HIT",19:52:00,21:17:00,90.03523341563482,True,Chantal,Flyer,23,1976.18,11.92,False,16,7.5,Weight Loss,True,120.0,45452.14,1.341156747694887,123.43410368519675
109,Amara,Male,00:00.0,33,Standard,1,Fri,False,,14:02:00,14:57:00,86.59554896863285,False,,Referral,28,316.06,12.68,False,14,9.9,Weight Loss,False,138.6,8849.68,1.103230890464933,22.55960028551035
110,Aile,Male,00:00.0,20,Premium,2,"Sat, Thu",True,Pilates,17:52:00,20:39:00,61.866243607098404,False,,Referral,32,1405.53,1.9,False,9,6.4,Wellness,True,57.6,44976.96,4.712041884816754,155.9966703662597
111,Irena,Female,00:00.0,30,Standard,3,"Fri, Sun, Tue",True,HIT,17:43:00,18:25:00,68.80369897665273,False,,Email,7,838.42,13.81,False,11,7.0,General Health,False,77.0,5868.94,0.7959479015918958,76.15077202543142
112,Waylin,Male,00:00.0,15,Standard,3,"Fri, Tue, Wed",True,"Pilates, BodyBalance",16:33:00,17:59:00,62.95371912716444,False,,Referral,29,884.99,5.22,True,3,8.4,Weight Loss,True,25.200000000000003,25664.71,0.5736137667304015,294.01661129568106
113,Yvonne,Female,00:00.0,47,Premium,1,Sun,False,,16:23:00,17:36:00,64.98955358662377,True,Chantal,Walk-In,8,1449.32,14.42,True,5,9.1,General Health,False,45.5,11594.56,0.3465003465003465,289.2854291417166
114,Catherine,Female,00:00.0,30,Premium,3,"Sun, Tue, Wed",False,,13:51:00,14:54:00,68.13880456618331,True,Jeffrey,Referral,1,1400.25,16.54,False,10,7.1,General Health,True,71.0,1400.25,0.6042296072507553,139.8851148851149
115,Mae,Female,00:00.0,14,Premium,3,"Mon, Thu, Wed",False,,14:36:00,16:03:00,76.15526445619477,True,Jeffrey,Email,3,1982.95,16.18,True,13,6.5,General Health,False,84.5,5948.85,0.8029647930821494,152.41737125288242
116,Esra,Male,00:00.0,33,Standard,4,"Sat, Sun, Tue, Wed",False,,19:08:00,21:24:00,63.670819223831316,False,,Walk-In,24,300.37,11.27,False,4,9.7,General Health,False,38.8,7208.88,0.3546099290780142,74.90523690773068
117,Woodie,Male,00:00.0,49,Standard,1,Sat,True,Pilates,18:02:00,19:37:00,86.55576992710881,False,,Social Media,23,253.01,10.64,False,13,8.4,General Health,True,109.2,5819.23,1.220657276995305,19.447348193697156
118,Esra,Male,00:00.0,40,Premium,5,"Fri, Mon, Sat, Tue, Wed",False,,8:23:00,10:02:00,79.56544503663288,False,,Referral,8,1462.46,3.29,False,12,5.6,Muscle Gain,True,67.19999999999999,11699.68,3.6363636363636367,121.77019150707744
119,Bank,Male,00:00.0,46,Standard,3,"Mon, Thu, Wed",True,"HIT, XCore, BodyPump",13:30:00,16:26:00,41.91189685329843,False,,Email,47,1177.85,15.62,False,5,5.3,Wellness,True,26.5,55358.95,0.3198976327575176,235.0998003992016
120,Selle,Female,00:00.0,40,Standard,3,"Mon, Sat, Sun",False,,14:55:00,17:45:00,67.02322901735818,True,Chantal,Social Media,37,584.61,5.79,True,10,7.4,General Health,False,74.0,21630.57,1.7241379310344829,58.40259740259741
121,Robinetta,Male,00:00.0,22,Standard,2,"Mon, Thu",True,"BodyPump, Spinning",19:19:00,21:51:00,62.27828250896946,False,,Social Media,3,204.87,10.19,False,9,6.1,Muscle Gain,True,54.9,614.61,0.8823529411764707,22.738068812430633
122,Corrie,Male,00:00.0,43,Standard,1,Tue,True,"Kickboxen, BodyPump",20:09:00,22:15:00,58.216603008566,False,,Flyer,33,217.03,6.04,False,7,6.3,Weight Loss,False,44.1,7161.99,1.15702479338843,30.960057061340944
123,Carmencita,Female,00:00.0,33,Premium,3,"Fri, Sat, Sun",False,,9:46:00,10:26:00,59.10844447939732,False,,Walk-In,28,1793.67,3.11,False,2,9.4,General Health,False,18.8,50222.76,0.6410256410256411,892.3731343283583
124,Fifi,Female,00:00.0,14,Standard,3,"Mon, Sun, Tue",False,,14:40:00,15:29:00,59.77427379600095,True,Hanna,Referral,47,424.14,12.78,True,7,5.4,Weight Loss,False,37.800000000000004,19934.579999999998,0.547302580140735,60.50499286733238
125,Jae,Male,00:00.0,14,Standard,3,"Fri, Sun, Thu",False,,14:09:00,17:06:00,65.99490825522334,False,,Email,8,680.57,1.56,False,8,8.6,General Health,True,68.8,5444.56,5.095541401273885,84.96504369538079
126,Iago,Male,00:00.0,14,Standard,3,"Mon, Sun, Tue",False,,8:40:00,9:56:00,71.53867500967245,False,,Flyer,34,491.98,15.1,True,7,6.4,Muscle Gain,False,44.800000000000004,16727.32,0.4632693580410324,70.18259629101284
127,Minnie,Female,00:00.0,19,Standard,3,"Thu, Tue, Wed",False,,10:58:00,12:39:00,96.04423804734218,True,Hanna,Walk-In,35,742.24,6.69,True,14,8.8,Muscle Gain,True,123.20000000000002,25978.4,2.08955223880597,52.97930049964312
128,Lian,Female,00:00.0,32,Standard,3,"Sun, Tue, Wed",False,,14:23:00,16:57:00,103.68597426114007,False,,Flyer,32,185.38,0.5,True,19,8.6,Muscle Gain,False,163.4,5932.16,37.254901960784316,9.75170962651236
129,Bradney,Male,00:00.0,47,Standard,1,Wed,True,Running,12:24:00,13:13:00,55.70061790886264,False,,Walk-In,24,1062.17,10.47,True,5,5.0,Wellness,False,25.0,25492.08,0.47709923664122134,212.00998003992018
130,Cody,Male,00:00.0,43,Standard,2,"Tue, Wed",False,,19:40:00,21:00:00,96.34144425420938,False,,Walk-In,14,181.84,1.41,False,18,7.5,Weight Loss,False,135.0,2545.76,12.67605633802817,10.096612992781788
131,Garrott,Male,00:00.0,34,Premium,3,"Sun, Thu, Wed",False,,15:41:00,17:27:00,67.35970971349533,False,,Referral,32,1610.7,5.89,True,12,5.7,Wellness,False,68.4,51542.4,2.033898305084746,134.11323896752705
132,Finley,Male,00:00.0,21,Standard,1,Tue,False,,18:11:00,19:44:00,93.22589758445184,False,,Walk-In,46,505.74,14.29,False,17,9.3,General Health,True,158.10000000000002,23264.04,1.188811188811189,29.731922398589063
133,Gearalt,Male,00:00.0,27,Standard,2,"Sat, Sun",True,Zumba,11:35:00,14:31:00,79.19861523083944,False,,Flyer,43,1103.02,1.72,False,13,9.4,Weight Loss,True,122.2,47429.86,7.514450867052023,84.782475019216
134,Pooh,Female,00:00.0,31,Premium,5,"Mon, Sat, Sun, Thu, Wed",True,"Spinning, LesMiles",9:31:00,12:24:00,57.302382929883784,True,Mike,Walk-In,16,1766.15,16.87,False,2,7.1,Muscle Gain,False,14.2,28258.4,0.11848341232227487,878.6815920398011
135,Kris,Female,00:00.0,21,Standard,2,"Sun, Tue",False,,13:05:00,14:02:00,79.96914825166364,True,Mike,Referral,4,1319.21,0.57,True,13,7.2,Weight Loss,True,93.60000000000001,5276.84,22.413793103448278,101.39969254419678
136,Helga,Female,00:00.0,15,Standard,2,"Fri, Tue",False,,16:51:00,17:36:00,74.50762753051679,False,,Referral,37,1089.27,5.31,False,7,6.5,Muscle Gain,False,45.5,40302.99,1.3157894736842106,155.38801711840227
137,Marga,Female,00:00.0,20,Standard,3,"Fri, Mon, Sat",False,,10:32:00,13:30:00,69.25190062914369,False,,Flyer,21,682.45,14.95,False,10,8.6,Wellness,False,86.0,14331.45,0.6684491978609626,68.17682317682318
138,Gunar,Male,00:00.0,36,Standard,1,Wed,False,,20:55:00,22:16:00,52.65889728745264,False,,Social Media,14,699.35,6.67,False,6,6.8,Wellness,False,40.8,9790.9,0.8982035928143713,116.36439267886855
139,Nesta,Female,00:00.0,31,Standard,5,"Fri, Mon, Sun, Thu, Tue",False,,19:28:00,21:35:00,57.956315976597054,False,,Social Media,31,1355.5,2.49,True,3,6.3,Muscle Gain,False,18.9,42020.5,1.2,450.3322259136213
140,Brittany,Female,00:00.0,14,Premium,2,"Sun, Wed",True,"Spinning, XCore, BodyBalance",10:33:00,11:05:00,64.09311015282944,False,,Walk-In,18,1988.57,7.52,False,3,7.2,Muscle Gain,False,21.6,35794.26,0.39840637450199207,660.654485049834
141,Park,Male,00:00.0,40,Premium,3,"Fri, Sat, Tue",True,"LesMiles, Yoga",19:59:00,22:37:00,75.95436795758378,False,,Email,7,1340.59,5.77,False,18,5.5,General Health,False,99.0,9384.13,3.114186851211073,74.43586896168794
142,Rosalinde,Female,00:00.0,22,Standard,5,"Mon, Sun, Thu, Tue, Wed",True,"Running, Yoga, Kickboxen",8:13:00,11:09:00,77.60257434166127,False,,Walk-In,10,1137.68,16.93,False,11,8.7,Wellness,False,95.69999999999999,11376.800000000001,0.6493506493506493,103.33151680290645
143,Ginnifer,Female,00:00.0,16,Premium,3,"Fri, Mon, Thu",False,,17:21:00,19:20:00,54.985312561863026,True,Chantal,Flyer,7,1474.77,6.61,True,5,5.1,Wellness,False,25.5,10323.39,0.7552870090634441,294.36526946107784
144,Rickard,Male,00:00.0,49,Standard,3,"Fri, Thu, Tue",True,"XCore, HIT, Kickboxen",20:30:00,22:53:00,93.11052189377469,False,,Flyer,33,957.15,15.88,False,19,8.2,General Health,True,155.79999999999998,31585.95,1.1957205789804908,50.34981588637559
145,Winne,Female,00:00.0,14,Standard,3,"Sat, Sun, Thu",False,,10:11:00,11:03:00,84.2806049884206,False,,Flyer,23,167.28,17.89,True,19,5.9,Wellness,True,112.10000000000001,3847.44,1.0614525139664803,8.799579168858495
146,Julina,Female,00:00.0,14,Standard,5,"Fri, Mon, Sun, Thu, Tue",True,XCore,20:23:00,21:23:00,72.54231802795562,True,Mike,Flyer,21,1146.48,8.96,True,15,6.2,Muscle Gain,False,93.0,24076.08,1.672240802675585,76.38107928047968
147,Timothee,Male,00:00.0,36,Premium,3,"Sun, Tue, Wed",True,Running,18:19:00,19:48:00,76.73048489940459,False,,Flyer,19,1917.37,18.24,False,16,8.2,Weight Loss,False,131.2,36430.03,0.8767123287671232,119.76077451592752
148,Hazlett,Male,00:00.0,36,Standard,2,"Thu, Wed",True,"BodyPump, Pilates, BodyBalance",9:08:00,12:02:00,74.01771596176971,False,,Referral,19,391.84,7.86,True,9,10.0,Weight Loss,False,90.0,7444.959999999999,1.1435832274459974,43.48945615982242
149,Andrew,Male,00:00.0,26,Standard,2,"Thu, Wed",False,,17:57:00,19:49:00,60.44303175920247,False,,Social Media,36,1395.51,19.3,True,4,8.9,Wellness,True,35.6,50238.36,0.20714655618850333,348.0074812967581
150,Cirilo,Male,00:00.0,19,Standard,1,Mon,False,,16:10:00,17:32:00,78.59913917469618,False,,Flyer,29,441.82,2.24,True,15,6.1,General Health,True,91.5,12812.78,6.666666666666667,29.43504330446369
151,Alberto,Male,00:00.0,29,Standard,2,"Fri, Wed",True,"Pilates, XCore",20:15:00,21:11:00,73.20549284265934,False,,Email,18,1094.86,13.9,False,12,5.9,Muscle Gain,True,70.80000000000001,19707.48,0.8626887131560028,91.16236469608658
152,Marion,Male,00:00.0,27,Standard,2,"Mon, Tue",False,,20:44:00,21:33:00,66.53463830678685,False,,Email,2,238.52,10.13,False,3,9.3,Weight Loss,True,27.900000000000002,477.04,0.29585798816568043,79.24252491694354
153,Gail,Male,00:00.0,47,Standard,2,"Sun, Thu",True,"Running, Kickboxen, Pilates",16:41:00,17:16:00,82.87447130596851,False,,Email,1,928.22,8.06,False,14,7.2,Muscle Gain,True,100.8,928.22,1.7348203221809169,66.25410421127766
154,Burke,Male,00:00.0,39,Premium,2,"Sat, Thu",True,Kickboxen,11:18:00,13:02:00,70.79557856303592,False,,Email,47,1524.52,12.84,False,17,5.7,Wellness,False,96.9,71652.44,1.3229571984435797,89.6249265138154
155,Moe,Male,00:00.0,47,Standard,1,Mon,False,,14:41:00,15:14:00,89.42775170478104,False,,Referral,5,727.76,14.23,True,19,9.3,Wellness,False,176.70000000000002,3638.8,1.3342696629213482,38.28300894266175
156,Jocelyne,Female,00:00.0,20,Standard,2,"Fri, Sat",False,,18:54:00,20:04:00,79.69133246644611,True,Chantal,Email,20,1346.58,0.59,False,6,9.1,Weight Loss,False,54.599999999999994,26931.6,10.0,224.0565723793677
157,Jillie,Female,00:00.0,20,Premium,4,"Fri, Sat, Thu, Tue",False,,11:51:00,13:13:00,63.563175157450026,True,Jeffrey,Flyer,11,1601.13,3.76,False,4,9.9,Wellness,True,39.6,17612.43,1.0610079575596818,399.284289276808
158,Torrance,Male,00:00.0,22,Premium,2,"Mon, Tue",False,,14:12:00,15:37:00,75.4549360443017,False,,Walk-In,42,1858.0,14.4,True,7,9.5,General Health,True,66.5,78036.0,0.4857737682165163,265.04992867332385
159,Ruthann,Female,00:00.0,22,Standard,3,"Sat, Thu, Tue",True,"Kickboxen, LesMiles, HIT",17:57:00,20:19:00,87.409007851249,True,Hanna,Email,2,507.55,13.49,False,19,9.3,Wellness,False,176.70000000000002,1015.1,1.4074074074074074,26.6991057338243
160,Millie,Female,00:00.0,24,Standard,3,"Sun, Thu, Tue",True,"BodyBalance, Yoga",15:17:00,16:48:00,82.29464502089368,True,Hanna,Referral,3,828.67,19.34,False,17,5.3,Wellness,False,90.1,2486.0099999999998,0.8785529715762274,48.71663727219282
161,Adriane,Female,00:00.0,17,Standard,3,"Fri, Sat, Wed",True,"XCore, Running, HIT",15:41:00,18:15:00,75.74520572531857,True,Chantal,Referral,23,347.21,15.34,True,16,5.5,Wellness,True,88.0,7985.83,1.0423452768729642,21.687070580886942
162,Peder,Male,00:00.0,29,Premium,1,Thu,False,,17:00:00,19:46:00,92.56989434396444,False,,Email,12,1985.34,19.04,True,15,7.8,Muscle Gain,False,117.0,23824.079999999998,0.7874015748031495,132.2678214523651
163,Cesaro,Male,00:00.0,36,Premium,3,"Sat, Sun, Wed",False,,8:42:00,11:16:00,78.8691366157166,False,,Walk-In,20,1857.65,14.2,True,8,7.7,Muscle Gain,True,61.6,37153.0,0.5629838142153414,231.916354556804
164,Quincy,Male,00:00.0,20,Standard,5,"Fri, Mon, Sat, Thu, Wed",False,,17:41:00,20:08:00,89.81999862222676,False,,Email,5,1102.92,6.31,True,19,7.3,Weight Loss,False,138.7,5514.6,3.006329113924051,58.01788532351394
165,Christian,Male,00:00.0,29,Premium,2,"Sun, Tue",True,Zumba,14:45:00,17:27:00,68.0453362942244,True,Chantal,Referral,37,1691.96,2.55,False,8,7.0,Weight Loss,False,56.0,62602.520000000004,3.1250000000000004,211.23096129837703
166,Bordie,Male,00:00.0,32,Standard,3,"Fri, Mon, Sun",False,,20:34:00,21:23:00,81.80451290895486,True,Chantal,Social Media,38,1065.87,15.75,False,18,7.2,Weight Loss,True,129.6,40503.06,1.1421319796954315,59.182121043864505
167,Nessie,Female,00:00.0,42,Standard,4,"Fri, Mon, Tue, Wed",True,"Running, Spinning, Kickboxen",9:55:00,12:44:00,79.9120585311394,False,,Flyer,30,1265.99,13.06,False,16,7.8,Wellness,False,124.8,37979.7,1.224177505738332,79.07495315427857
168,Desi,Male,00:00.0,13,Standard,3,"Fri, Mon, Wed",True,Running,12:27:00,13:36:00,88.24611939024034,False,,Referral,9,223.79,1.44,False,19,5.0,Muscle Gain,True,95.0,2014.11,13.10344827586207,11.772225144660704
169,Odelinda,Female,00:00.0,35,Premium,3,"Fri, Sat, Sun",True,Kickboxen,13:32:00,14:09:00,68.62213880209154,False,,Email,34,1522.78,7.52,True,10,6.3,General Health,False,63.0,51774.52,1.3280212483399736,152.12587412587413
170,Rodger,Male,00:00.0,43,Standard,3,"Sat, Thu, Wed",False,,12:12:00,13:05:00,84.06672261888755,True,Mike,Flyer,44,299.04,19.16,False,17,7.6,Wellness,False,129.2,13157.76,0.8868022952529994,17.580246913580247
171,Corabella,Female,00:00.0,37,Premium,1,Sun,False,,16:39:00,17:40:00,84.26950897899552,True,Hanna,Email,35,1660.83,10.26,False,13,8.6,Wellness,False,111.8,58129.049999999996,1.2658227848101267,127.65795541890853
172,Joni,Female,00:00.0,49,Premium,5,"Fri, Mon, Sat, Sun, Tue",True,Pilates,8:15:00,10:06:00,72.68918391350958,False,,Email,22,1574.95,8.94,False,13,5.9,Wellness,False,76.7,34648.9,1.452513966480447,121.05687932359724
173,Feliks,Male,00:00.0,47,Premium,2,"Mon, Thu",False,,16:55:00,19:34:00,63.71508369291986,False,,Social Media,44,1432.05,9.43,False,7,7.7,General Health,False,53.9,63010.2,0.7415254237288136,204.2867332382311
174,Panchito,Male,00:00.0,49,Standard,1,Sat,False,,11:21:00,12:42:00,65.66410015109577,False,,Flyer,24,120.51,4.57,False,10,8.6,Weight Loss,True,86.0,2892.2400000000002,2.1834061135371177,12.03896103896104
175,Spenser,Male,00:00.0,19,Standard,2,"Mon, Wed",True,Yoga,14:01:00,14:56:00,50.28236027323044,False,,Flyer,17,641.1,7.69,False,2,7.2,General Health,False,14.4,10898.7,0.2597402597402597,318.95522388059703
176,Burty,Male,00:00.0,48,Standard,4,"Fri, Mon, Tue, Wed",False,,9:34:00,12:33:00,57.113986169048374,False,,Social Media,10,563.07,7.71,False,4,5.1,Weight Loss,True,20.4,5630.700000000001,0.5181347150259068,140.41645885286786
177,Nadean,Female,00:00.0,23,Standard,3,"Mon, Sat, Wed",False,,9:56:00,12:11:00,62.5002982535285,True,Chantal,Referral,30,752.27,1.52,True,6,7.2,General Health,True,43.2,22568.1,3.9215686274509802,125.16971713810317
178,Chick,Male,00:00.0,23,Standard,4,"Fri, Mon, Sat, Tue",False,,11:02:00,12:38:00,88.80224934364954,True,Chantal,Email,46,220.9,15.47,True,18,6.5,Muscle Gain,False,117.0,10161.4,1.1627906976744187,12.26540810660744
179,Maryrose,Female,00:00.0,13,Premium,2,"Sat, Thu",False,,17:27:00,19:23:00,71.6532578880395,False,,Walk-In,23,1877.07,8.62,True,6,9.6,Wellness,True,57.599999999999994,43172.61,0.6952491309385864,312.324459234609
180,Nolly,Male,00:00.0,48,Standard,3,"Fri, Mon, Tue",True,"Kickboxen, Spinning",8:33:00,9:30:00,79.78322034163901,True,Jeffrey,Email,32,1129.91,16.53,False,17,5.6,Wellness,True,95.19999999999999,36157.12,1.0278113663845223,66.42621987066431
181,Jeremiah,Male,00:00.0,27,Standard,5,"Fri, Mon, Sat, Thu, Tue",True,"Kickboxen, Yoga, BodyPump",10:50:00,12:06:00,78.00467195274183,False,,Email,17,645.77,17.08,False,14,8.3,Wellness,False,116.20000000000002,10978.09,0.8191925102399064,46.093504639543184
182,Martguerita,Female,00:00.0,14,Standard,3,"Mon, Sun, Thu",True,XCore,9:01:00,10:08:00,69.37691947060948,True,Chantal,Referral,17,824.11,4.63,False,11,5.3,Weight Loss,True,58.3,14009.87,2.370689655172414,74.85104450499546
183,Steffen,Male,00:00.0,14,Standard,1,Sat,False,,13:06:00,13:45:00,89.27849010581825,False,,Email,14,922.04,13.32,False,19,7.2,General Health,False,136.8,12908.56,1.4253563390847712,48.50289321409784
184,Klement,Male,00:00.0,17,Standard,1,Sun,False,,17:58:00,18:58:00,59.70045613413831,True,Hanna,Social Media,9,1221.16,9.71,False,2,7.8,Muscle Gain,True,15.6,10990.44,0.20576131687242796,607.5422885572141
185,Webb,Male,00:00.0,39,Standard,2,"Mon, Sun",True,"Running, BodyBalance, BodyPump",9:20:00,10:11:00,56.28183143271187,False,,Social Media,40,1055.57,17.66,False,3,6.5,General Health,True,19.5,42222.799999999996,0.1697792869269949,350.687707641196
186,Chloe,Female,00:00.0,49,Premium,3,"Mon, Sat, Sun",False,,17:42:00,19:11:00,69.15193307601153,True,Mike,Flyer,2,1842.81,4.71,True,11,7.3,Wellness,True,80.3,3685.62,2.330508474576271,167.37602179836512
187,Salvidor,Male,00:00.0,12,Standard,5,"Fri, Mon, Sat, Tue, Wed",True,"Pilates, HIT",19:49:00,20:51:00,64.30434786847198,True,Mike,Walk-In,45,1019.08,13.72,True,6,5.8,Muscle Gain,False,34.8,45858.6,0.43699927166788055,169.5640599001664
188,Ethelyn,Male,00:00.0,37,Premium,1,Sat,True,"Yoga, LesMiles, HIT",8:21:00,9:04:00,78.92015651515945,False,,Email,25,1984.71,12.35,False,14,6.5,Muscle Gain,False,91.0,49617.75,1.132686084142395,141.66381156316916
189,Terry,Male,00:00.0,36,Premium,2,"Sun, Tue",True,"Spinning, Zumba, BodyBalance",11:28:00,12:43:00,93.55723206344916,False,,Email,39,1710.28,6.26,False,19,8.1,Wellness,True,153.9,66700.92,3.0303030303030307,89.9673855865334
190,Nealy,Male,00:00.0,13,Standard,4,"Sat, Sun, Tue, Wed",False,,14:47:00,16:59:00,77.2556738665229,False,,Referral,9,456.6,3.16,False,16,6.5,General Health,True,104.0,4109.400000000001,5.047318611987381,28.519675202998126
191,Cirstoforo,Male,00:00.0,31,Premium,2,"Mon, Tue",False,,13:48:00,16:27:00,75.36878477250305,False,,Social Media,22,1864.66,13.21,True,7,9.5,Wellness,False,66.5,41022.520000000004,0.529500756429652,266.0
192,Kaye,Female,00:00.0,39,Standard,4,"Mon, Sat, Tue, Wed",False,,17:07:00,17:57:00,65.64508805467216,False,,Walk-In,43,276.91,14.9,True,8,8.1,General Health,True,64.8,11907.130000000001,0.5365526492287056,34.570536828963796
193,Candie,Female,00:00.0,12,Premium,3,"Fri, Mon, Wed",True,Zumba,13:57:00,16:54:00,93.47298356064961,False,,Flyer,46,1644.03,6.65,False,19,7.2,Muscle Gain,False,136.8,75625.38,2.8528528528528527,86.4823776959495
194,Bernetta,Male,00:00.0,23,Standard,1,Fri,False,,16:54:00,19:41:00,79.06781464201124,False,,Social Media,4,792.22,13.07,True,16,5.2,Muscle Gain,True,83.2,3168.88,1.2232415902140672,49.482823235477824
195,Ferd,Male,00:00.0,45,Premium,2,"Sun, Tue",False,,11:23:00,13:00:00,65.98016089771464,False,,Flyer,26,1762.05,8.21,True,7,7.5,Wellness,False,52.5,45813.299999999996,0.851581508515815,251.3623395149786
196,Kendrick,Male,00:00.0,39,Premium,5,"Fri, Mon, Thu, Tue, Wed",False,,20:01:00,22:56:00,79.79825087748632,True,Jeffrey,Referral,29,1742.71,14.41,False,9,8.8,Muscle Gain,True,79.2,50538.590000000004,0.6241331484049931,193.41953385127636
197,Cord,Male,00:00.0,14,Premium,2,"Tue, Wed",False,,13:53:00,14:40:00,70.18443675636794,True,Mike,Referral,45,1621.55,4.38,True,13,6.3,Weight Loss,False,81.89999999999999,72969.75,2.9612756264236904,124.63873943120676
198,Bret,Male,00:00.0,30,Premium,3,"Mon, Thu, Wed",True,"BodyPump, Yoga, XCore",13:00:00,14:49:00,65.40786506346834,True,Jeffrey,Email,34,1590.56,17.86,False,1,9.0,Muscle Gain,False,9.0,54079.04,0.05595970900951315,1574.8118811881188
199,Elfie,Female,00:00.0,15,Standard,3,"Fri, Sat, Wed",False,,9:55:00,12:05:00,63.400419624488386,True,Jeffrey,Walk-In,23,644.12,6.1,True,8,6.3,Weight Loss,False,50.4,14814.76,1.309328968903437,80.41448189762797
200,Cooper,Male,00:00.0,12,Standard,1,Thu,False,,15:47:00,16:21:00,65.72348776697845,True,Jeffrey,Flyer,37,207.79,7.67,True,4,9.1,Muscle Gain,True,36.4,7688.23,0.5208333333333334,51.81795511221945
201,Sheffield,Male,00:00.0,46,Standard,4,"Sun, Thu, Tue, Wed",True,HIT,13:31:00,14:47:00,48.835164351116696,True,Mike,Social Media,11,835.81,1.63,False,3,5.4,Wellness,False,16.200000000000003,9193.91,1.829268292682927,277.6777408637874
202,Gualterio,Male,00:00.0,49,Standard,4,"Mon, Sun, Thu, Tue",False,,8:21:00,9:00:00,71.85671594547904,False,,Referral,6,388.37,2.67,False,3,9.3,Wellness,False,27.900000000000002,2330.2200000000003,1.119402985074627,129.02657807308972
203,Rikki,Female,00:00.0,43,Premium,2,"Sat, Thu",False,,18:32:00,20:19:00,82.1801305436685,True,Chantal,Email,18,1405.15,10.56,False,13,7.5,Weight Loss,True,97.5,25292.7,1.2298959318826868,108.00538047655651
